公金支出情報（令和　７年　７月分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,支払額（円）
港湾局,港湾経営部,経営課,令和07年07月18日,一般会計,港湾費,東京港整備費,港湾施設運営費,委託料,港湾統計調査資料の作成業務委託の支払い,"90,658 "
港湾局,港湾経営部,経営課,令和07年07月18日,一般会計,港湾費,東京港整備費,港湾施設運営費,委託料,電子計算機入力データファイル作成処理委託の支払,"142,428 "
港湾局,港湾経営部,経営課,令和07年07月18日,一般会計,港湾費,東京港整備費,港湾施設運営費,報償費,ユニットロードふ頭等ＤＸ推進補助金申請員会報償費,"12,020 "
港湾局,港湾経営部,経営課,令和07年07月22日,一般会計,港湾費,東京港整備費,港湾施設運営費,委託料,港湾統計システム運用支援業務委託の支払い,"1,506,080 "
港湾局,港湾経営部,経営課,令和07年07月23日,一般会計,港湾費,東京港整備費,港湾整備費,需用費　一般需用費,令和７年度複写サービスに関する契約（単価契約）,"135,086 "
港湾局,港湾経営部,経営課,令和07年07月25日,一般会計,港湾費,東京港整備費,港湾施設運営費,使用料及賃借料,工事作業船連絡用通船基地の使用料の支払いについて,"1,807,788 "
港湾局,港湾経営部,経営課,令和07年07月25日,一般会計,港湾費,港湾管理費,管理費,旅費　普通旅費,旅費の支出について（令和７年６月分・確定払）,"1,092 "
港湾局,港湾経営部,経営課,令和07年07月25日,一般会計,港湾費,東京港整備費,管理費,役務費,令和7年度通信サービス利用に関する使用料の支払い,"9,843 "
港湾局,港湾経営部,経営課,令和07年07月28日,一般会計,港湾費,東京港整備費,港湾施設運営費,使用料及賃借料,令和7年度チケットによるタクシー料金の支払い,"122,042 "
港湾局,港湾経営部,経営課,令和07年07月29日,一般会計,港湾費,東京港整備費,港湾施設運営費,役務費,「ｸﾙｰｽﾞﾌｪｽﾃｨﾊﾞﾙ東京2025」出展に係る経費の資金前渡,"55,330 "
港湾局,港湾経営部,経営課,令和07年07月31日,一般会計,港湾費,東京港整備費,港湾施設運営費,役務費,インターネットサービスプロバイダ契約に伴う支払い,"3,663 "
港湾局,港湾経営部,経営課,令和07年07月31日,一般会計,港湾費,東京港整備費,港湾施設運営費,役務費,７月分  公共料金支払,"5,940 "
港湾局,臨海開発部,開発企画課,令和07年07月09日,一般会計,港湾費,東京港整備費,環境整備費,工事請負費,R6大井中公テニスコート更衣棟(新築)給排水設備工事,"14,914,800 "
港湾局,臨海開発部,開発企画課,令和07年07月11日,一般会計,港湾費,東京港整備費,環境整備費,使用料及賃借料,R6海の森仮設管理事務所及び仮設ﾋﾞｼﾞﾀｰｾﾝﾀｰの借入れ,"2,306,812 "
港湾局,臨海開発部,開発企画課,令和07年07月11日,一般会計,港湾費,東京港整備費,環境整備費,使用料及賃借料,R6海の森仮設管理事務所及び仮設ﾋﾞｼﾞﾀｰｾﾝﾀｰの借入れ,"2,306,812 "
港湾局,臨海開発部,開発企画課,令和07年07月16日,一般会計,港湾費,東京港整備費,環境整備費,委託料,R7海の森公園シャトルバス運行業務委託(単価契約),"5,368,000 "
港湾局,臨海開発部,開発企画課,令和07年07月23日,一般会計,港湾費,東京港整備費,臨港道路及海上公園管理費,報償費,報償費の支出について（指定管理者評価委員）,"51,615 "
港湾局,臨海開発部,開発企画課,令和07年07月25日,一般会計,港湾費,東京港整備費,管理費,役務費,令和７年度通信サービス使用料,"45,938 "
港湾局,臨海開発部,開発企画課,令和07年07月30日,一般会計,港湾費,東京港整備費,環境整備費,使用料及賃借料,「令和7年度 第1回 葛西海浜公園 海の保全活用懇談会,"6,000 "
港湾局,港湾整備部,建設調整課,令和07年07月01日,一般会計,港湾費,東京港整備費,港湾整備費,使用料及賃借料,ﾁｹｯﾄによるﾀｸｼｰ使用及びﾀｸｼｰ供給契約の支払（5月分）,"150,139 "
港湾局,港湾整備部,建設調整課,令和07年07月02日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,委託料,R6d天王洲運河（東品川一丁目）防潮堤（改良）設計,"21,930,700 "
港湾局,港湾整備部,建設調整課,令和07年07月02日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,使用料及賃借料,高潮防災総合情報ｼｽﾃﾑ及び映像監視制御機器等の支払,"4,920,300 "
港湾局,港湾整備部,建設調整課,令和07年07月03日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,役務費,気象情報配信の支払い　6月分,"11,550 "
港湾局,港湾整備部,建設調整課,令和07年07月03日,一般会計,港湾費,東京港整備費,東京港廃棄物処理場建設費,工事請負費,令和5年度新海面処分場Dﾌﾞﾛｯｸ南側護岸裏埋工事(その3),"233,026,600 "
港湾局,港湾整備部,建設調整課,令和07年07月03日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,使用料及賃借料,高潮防災総合情報ｼｽﾃﾑ映像監視制御装置借入(その２),"1,334,300 "
港湾局,港湾整備部,建設調整課,令和07年07月04日,一般会計,港湾費,東京港整備費,港湾整備費,使用料及賃借料,タクシー利用に係る経費の資金前渡について,"75,000 "
港湾局,港湾整備部,建設調整課,令和07年07月04日,一般会計,港湾費,東京港整備費,港湾整備費,旅費　普通旅費,近接地外旅費の支出（確定払）,"48,025 "
港湾局,港湾整備部,建設調整課,令和07年07月04日,一般会計,港湾費,東京港整備費,港湾整備費,旅費　普通旅費,近接地外旅費の支出（確定払）,"58,789 "
港湾局,港湾整備部,建設調整課,令和07年07月04日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,使用料及賃借料,高潮防災総合情報ｼｽﾃﾑ及び映像監視制御機器等の支払,"4,920,300 "
港湾局,港湾整備部,建設調整課,令和07年07月04日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,使用料及賃借料,高潮防災総合情報システム映像監視制御装置機器8ヶ所,"2,380,730 "
港湾局,港湾整備部,建設調整課,令和07年07月07日,一般会計,港湾費,東京港整備費,東京港廃棄物処理場建設費,需用費　一般需用費,複写サービスに関する契約（単価契約）5月分,"51,238 "
港湾局,港湾整備部,建設調整課,令和07年07月07日,一般会計,港湾費,東京港整備費,港湾整備費,需用費　一般需用費,複写サービスに関する契約（単価契約）5月分,"40,425 "
港湾局,港湾整備部,建設調整課,令和07年07月07日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,需用費　一般需用費,複写サービスに関する契約（単価契約）5月分,"54,378 "
港湾局,港湾整備部,建設調整課,令和07年07月07日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,使用料及賃借料,高潮防災総合情報ｼｽﾃﾑ映像監視制御装置借入(その２),"1,334,300 "
港湾局,港湾整備部,建設調整課,令和07年07月07日,一般会計,港湾費,東京港整備費,管理費,需用費　光熱水費,７月分  公共料金支払,"1,267 "
港湾局,港湾整備部,建設調整課,令和07年07月09日,一般会計,港湾費,東京港整備費,港湾整備費,工事請負費,R7中央防波堤外側外貿ｺﾝﾃﾅふ頭岸壁地盤改良工事(その1,"174,700,000 "
港湾局,港湾整備部,建設調整課,令和07年07月09日,一般会計,港湾費,東京港整備費,港湾整備費,需用費　一般需用費,少額支払案件に係る資金前渡に要する費用,"3,950 "
港湾局,港湾整備部,建設調整課,令和07年07月09日,一般会計,港湾費,東京港整備費,港湾整備費,役務費,少額支払案件に係る資金前渡に要する費用,220 
港湾局,港湾整備部,建設調整課,令和07年07月09日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,役務費,通信回線の支払（資金前渡　令和７年５月分）,"3,300 "
港湾局,港湾整備部,建設調整課,令和07年07月09日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,負担金補助及交付金,勝どき五丁目防潮堤建設工事（再開発側）及び豊海地区,"14,283 "
港湾局,港湾整備部,建設調整課,令和07年07月09日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,使用料及賃借料,高潮防災総合情報ｼｽﾃﾑ映像監視制御装置借入(その２),"1,334,300 "
港湾局,港湾整備部,建設調整課,令和07年07月09日,一般会計,港湾費,東京港整備費,港湾整備費,使用料及賃借料,タクシー利用に係る経費の資金前渡について,"160,000 "
港湾局,港湾整備部,建設調整課,令和07年07月14日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,委託料,令和６年度台場西（東八潮）陸上防潮堤地質調査,"27,380,200 "
港湾局,港湾整備部,建設調整課,令和07年07月14日,一般会計,港湾費,東京港整備費,東京港廃棄物処理場建設費,工事請負費,R5d新海面処分場Ｄブロック南側護岸裏埋工事（その1）,"262,775,780 "
港湾局,港湾整備部,建設調整課,令和07年07月14日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,使用料及賃借料,高潮防災総合情報ｼｽﾃﾑ動画配信サーバ等の借入の支払,"313,940 "
港湾局,港湾整備部,建設調整課,令和07年07月14日,一般会計,港湾費,東京港整備費,港湾整備費,需用費　一般需用費,令和7年度図面複写（単価契約）,"23,654 "
港湾局,港湾整備部,建設調整課,令和07年07月14日,一般会計,港湾費,東京港整備費,東京港廃棄物処理場建設費,工事請負費,新海面処分場(5)Dブロック南側護岸建設工事,"249,970,000 "
港湾局,港湾整備部,建設調整課,令和07年07月14日,一般会計,港湾費,東京港整備費,東京港廃棄物処理場建設費,工事請負費,R5d新海面処分場Ｄﾌﾞﾛｯｸ南側護岸裏埋工事（その2）,"228,351,940 "
港湾局,港湾整備部,建設調整課,令和07年07月16日,一般会計,港湾費,東京港整備費,東京港廃棄物処理場建設費,工事請負費,新海面処分場(7)Dﾌﾞﾛｯｸ東側及び南側護岸遮水/裏埋工事,"706,800,000 "
港湾局,港湾整備部,建設調整課,令和07年07月16日,一般会計,港湾費,東京港整備費,東京港廃棄物処理場建設費,工事請負費,新海面処分場(5)Dブロック東側護岸建設工事,"454,295,000 "
港湾局,港湾整備部,建設調整課,令和07年07月17日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,使用料及賃借料,高潮防災総合情報ｼｽﾃﾑ動画配信サーバ等の借入の支払,"313,940 "
港湾局,港湾整備部,建設調整課,令和07年07月17日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,役務費,通信回線の支払い　その３,"335,786 "
港湾局,港湾整備部,建設調整課,令和07年07月17日,一般会計,港湾費,東京港整備費,管理費,需用費　光熱水費,７月分  公共料金支払,"1,267 "
港湾局,港湾整備部,建設調整課,令和07年07月17日,一般会計,港湾費,東京港整備費,管理費,需用費　光熱水費,７月分  公共料金支払,"1,759 "
港湾局,港湾整備部,建設調整課,令和07年07月17日,一般会計,港湾費,東京港整備費,管理費,需用費　光熱水費,７月分  公共料金支払,"1,212 "
港湾局,港湾整備部,建設調整課,令和07年07月18日,一般会計,港湾費,東京港整備費,東京港廃棄物処理場建設費,需用費　一般需用費,複写サービスに関する契約（単価契約）,"43,356 "
港湾局,港湾整備部,建設調整課,令和07年07月18日,一般会計,港湾費,東京港整備費,港湾整備費,需用費　一般需用費,複写サービスに関する契約（単価契約）,"41,294 "
港湾局,港湾整備部,建設調整課,令和07年07月18日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,需用費　一般需用費,複写サービスに関する契約（単価契約）,"56,628 "
港湾局,港湾整備部,建設調整課,令和07年07月18日,一般会計,港湾費,東京港整備費,管理費,役務費,モバイルルーターの使用料の支出　6月分,"26,324 "
港湾局,港湾整備部,建設調整課,令和07年07月22日,一般会計,港湾費,東京港整備費,港湾整備費,工事請負費,R6d第二航路海底ﾄﾝﾈﾙ13号地側換気所空調設備改修工事,"15,988,000 "
港湾局,港湾整備部,建設調整課,令和07年07月23日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,委託料,令和6年度芝浦排水機場（増強）防潮堤詳細設計,"20,889,000 "
港湾局,港湾整備部,建設調整課,令和07年07月23日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,委託料,令和6年度浜離宮前面防潮堤改良計画検討調査委託,"17,380,000 "
港湾局,港湾整備部,建設調整課,令和07年07月24日,一般会計,港湾費,東京港整備費,港湾整備費,使用料及賃借料,利用契約の支払,"330,000 "
港湾局,港湾整備部,建設調整課,令和07年07月24日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,需用費　光熱水費,高潮映像監視制御装置用機器に係る光熱水費の支出,"2,990 "
港湾局,港湾整備部,建設調整課,令和07年07月24日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,役務費,通信回線の支払い　その２,"16,500 "
港湾局,港湾整備部,建設調整課,令和07年07月25日,一般会計,港湾費,港湾管理費,管理費,負担金補助及交付金,「東京湾大感謝祭2025」出展料の支払,"330,000 "
港湾局,港湾整備部,建設調整課,令和07年07月25日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,旅費　普通旅費,近接地外旅費の支出（確定払）,"58,726 "
港湾局,港湾整備部,建設調整課,令和07年07月28日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,役務費,通信回線の支払い　その１　6月分,"28,380 "
港湾局,港湾整備部,建設調整課,令和07年07月28日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,役務費,通信回線の支払い　その４　6月分,"15,840 "
港湾局,港湾整備部,建設調整課,令和07年07月28日,一般会計,港湾費,東京港整備費,管理費,需用費　光熱水費,７月分  公共料金支払,842 
港湾局,港湾整備部,建設調整課,令和07年07月29日,一般会計,港湾費,東京港整備費,港湾整備費,使用料及賃借料,ﾁｹｯﾄによるﾀｸｼｰ使用及びﾀｸｼｰ供給契約の支払（6月分）,"224,500 "
港湾局,港湾整備部,建設調整課,令和07年07月30日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,委託料,令和6年度高潮防災総合情報システム改修業務委託,"46,200,000 "
港湾局,港湾整備部,建設調整課,令和07年07月30日,一般会計,港湾費,東京港整備費,港湾整備費,工事請負費,R6d中央防波堤外側外貿ｺﾝﾃﾅふ頭(-16m)護岸改良工事(1),"340,021,000 "
港湾局,港湾整備部,建設調整課,令和07年07月30日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,役務費,通信回線の支払（資金前渡令和７年６月分）,"3,300 "
港湾局,港湾整備部,建設調整課,令和07年07月31日,一般会計,港湾費,東京港整備費,港湾整備費,委託料,令和７年度第二航路海底トンネル設備改修実施設計,"37,200,000 "
港湾局,港湾整備部,建設調整課,令和07年07月31日,一般会計,港湾費,東京港整備費,海岸保全施設建設費,委託料,R7d高潮対策ｾﾝﾀｰ遠方監視制御ｼｽﾃﾑ通信機能強化修正設,"1,500,000 "
港湾局,港湾整備部,建設調整課,令和07年07月31日,一般会計,港湾費,東京港整備費,港湾整備費,委託料,令和7年度東京港水底土砂有効利用支払い(第２四半期),"3,651,274 "
港湾局,港湾整備部,建設調整課,令和07年07月31日,一般会計,港湾費,東京港整備費,東京港廃棄物処理場建設費,委託料,令和7年度東京港水底土砂有効利用支払い(第２四半期),"4,346,826 "
港湾局,港湾整備部,建設調整課,令和07年07月31日,一般会計,港湾費,東京港整備費,港湾整備費,工事請負費,R6d第二航路海底トンネル自動火災報知設備改修工事,"4,500,000 "
港湾局,港湾整備部,建設調整課,令和07年07月31日,一般会計,港湾費,東京港整備費,港湾整備費,工事請負費,R6d第二航路海底トンネル自動火災報知設備改修工事,"6,928,769 "
港湾局,港湾整備部,建設調整課,令和07年07月31日,一般会計,港湾費,東京港整備費,管理費,役務費,７月分  公共料金支払,"23,613 "
港湾局,港湾整備部,建設調整課,令和07年07月31日,一般会計,港湾費,東京港整備費,臨港道路及海上公園管理費,役務費,７月分  公共料金支払,"9,563 "
港湾局,港湾整備部,建設調整課,令和07年07月31日,一般会計,港湾費,東京港整備費,管理費,役務費,７月分  公共料金支払,"20,426 "
港湾局,離島港湾部,管理課,令和07年07月01日,一般会計,港湾費,島しょ等港湾整備費,空港整備費,委託料,令和6年度大島空港ターミナル外部庇ほか改修修正設計,"957,000 "
港湾局,離島港湾部,管理課,令和07年07月01日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,旅費　普通旅費,近接地外の旅費の支出について（4/24-25)確定払,"73,656 "
港湾局,離島港湾部,管理課,令和07年07月03日,一般会計,港湾費,東京港整備費,港湾施設運営費,役務費,Seatrade Europe 2025への出展に係る経費の資金前渡,"1,419,900 "
港湾局,離島港湾部,管理課,令和07年07月03日,一般会計,港湾費,島しょ等港湾整備費,施設運営費,役務費,Seatrade Europe 2025への出展に係る経費の資金前渡,"354,975 "
港湾局,離島港湾部,管理課,令和07年07月03日,一般会計,港湾費,島しょ等港湾整備費,管理費,負担金補助及交付金,令和７年度伊豆諸島海上貨物運賃補助金の支出(概算払),"336,194,000 "
港湾局,離島港湾部,管理課,令和07年07月04日,一般会計,港湾費,島しょ等港湾整備費,管理費,需用費　一般需用費,新聞の購入（年間契約）の支払,"24,080 "
港湾局,離島港湾部,管理課,令和07年07月04日,一般会計,港湾費,島しょ等港湾整備費,施設運営費,委託料,令和７年度調布飛行場法律相談業務委託,"89,811 "
港湾局,離島港湾部,管理課,令和07年07月04日,一般会計,港湾費,島しょ等港湾整備費,空港整備費,工事請負費,令和６年度調布飛行場消防車庫改修工事,"20,655,600 "
港湾局,離島港湾部,管理課,令和07年07月04日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,工事請負費,令和6年度三池港防波堤（改良）建設及びその他工事,"63,652,000 "
港湾局,離島港湾部,管理課,令和07年07月04日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,工事請負費,令和6年度三池港防波堤（改良）建設及びその他工事,"16,696,904 "
港湾局,離島港湾部,管理課,令和07年07月07日,一般会計,港湾費,島しょ等港湾整備費,施設運営費,委託料,令和７年度「東京宝島うみそら便」の運用支援業務委託,"1,213,116 "
港湾局,離島港湾部,管理課,令和07年07月08日,一般会計,港湾費,島しょ等港湾整備費,施設運営費,使用料及賃借料,大島空港外８か所におけるデジタルサイネージの借入れ,"392,700 "
港湾局,離島港湾部,管理課,令和07年07月08日,一般会計,港湾費,島しょ等港湾整備費,施設運営費,委託料,令和7年度二見港船待外公衆無線LANｻｰﾋﾞｽ業務委託支払,"74,800 "
港湾局,離島港湾部,管理課,令和07年07月08日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,使用料及賃借料,離島港湾部管理課及び建設課ファイルサーバの借入,"15,048 "
港湾局,離島港湾部,管理課,令和07年07月08日,一般会計,港湾費,島しょ等港湾整備費,漁港整備費,使用料及賃借料,離島港湾部管理課及び建設課ファイルサーバの借入,"15,048 "
港湾局,離島港湾部,管理課,令和07年07月08日,一般会計,港湾費,島しょ等港湾整備費,海岸保全施設整備費,使用料及賃借料,離島港湾部管理課及び建設課ファイルサーバの借入,"10,032 "
港湾局,離島港湾部,管理課,令和07年07月08日,一般会計,港湾費,島しょ等港湾整備費,空港整備費,使用料及賃借料,離島港湾部管理課及び建設課ファイルサーバの借入,"10,032 "
港湾局,離島港湾部,管理課,令和07年07月10日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,需用費　一般需用費,少額支払案件に係る資金前渡,"5,170 "
港湾局,離島港湾部,管理課,令和07年07月10日,一般会計,港湾費,島しょ等港湾整備費,漁港整備費,需用費　一般需用費,少額支払案件に係る資金前渡,"25,696 "
港湾局,離島港湾部,管理課,令和07年07月10日,一般会計,港湾費,島しょ等港湾整備費,管理費,需用費　一般需用費,少額支払案件に係る資金前渡,"1,188 "
港湾局,離島港湾部,管理課,令和07年07月10日,一般会計,港湾費,島しょ等港湾整備費,管理費,役務費,少額支払案件に係る資金前渡,"50,100 "
港湾局,離島港湾部,管理課,令和07年07月11日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,旅費　普通旅費,近接地外旅費の支出について(概算払)7月13日～18日,"377,548 "
港湾局,離島港湾部,管理課,令和07年07月14日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,使用料及賃借料,離島港湾部計画課ファイルサーバの借入れ（再リース）,"35,289 "
港湾局,離島港湾部,管理課,令和07年07月14日,一般会計,港湾費,島しょ等港湾整備費,漁港整備費,使用料及賃借料,離島港湾部計画課ファイルサーバの借入れ（再リース）,"35,286 "
港湾局,離島港湾部,管理課,令和07年07月14日,一般会計,港湾費,島しょ等港湾整備費,海岸保全施設整備費,使用料及賃借料,離島港湾部計画課ファイルサーバの借入れ（再リース）,"30,420 "
港湾局,離島港湾部,管理課,令和07年07月14日,一般会計,港湾費,島しょ等港湾整備費,空港整備費,使用料及賃借料,離島港湾部計画課ファイルサーバの借入れ（再リース）,"20,687 "
港湾局,離島港湾部,管理課,令和07年07月15日,一般会計,港湾費,島しょ等港湾整備費,漁港整備費,使用料及賃借料,北海道出張に伴う交通費の支出,"33,500 "
港湾局,離島港湾部,管理課,令和07年07月15日,一般会計,港湾費,島しょ等港湾整備費,漁港整備費,需用費　光熱水費,北海道出張に伴う交通費の支出,"9,000 "
港湾局,離島港湾部,管理課,令和07年07月17日,一般会計,港湾費,島しょ等港湾整備費,施設運営費,委託料,令和7年度元町港船待外公衆無線LANｻｰﾋﾞｽ業務委託支払,"502,854 "
港湾局,離島港湾部,管理課,令和07年07月18日,一般会計,港湾費,島しょ等港湾整備費,漁港整備費,委託料,令和7年度野伏漁港船客待合所新築修正設計,"7,600,000 "
港湾局,離島港湾部,管理課,令和07年07月18日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,委託料,令和６年度沖港物揚場構造物調査委託,"10,340,000 "
港湾局,離島港湾部,管理課,令和07年07月18日,一般会計,港湾費,島しょ等港湾整備費,漁港整備費,工事請負費,令和6年度羽伏漁港-7.5M岸壁鋼枠製作（その２）,"42,880,331 "
港湾局,離島港湾部,管理課,令和07年07月18日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,使用料及賃借料,令和7年度土地賃借料の支払いについて,"238,224 "
港湾局,離島港湾部,管理課,令和07年07月18日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,使用料及賃借料,令和7年度土地賃借料の支払いについて,"181,656 "
港湾局,離島港湾部,管理課,令和07年07月18日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,使用料及賃借料,令和7年度土地賃借料の支払いについて,"161,952 "
港湾局,離島港湾部,管理課,令和07年07月18日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,使用料及賃借料,令和7年度土地賃借料の支払いについて,"115,815 "
港湾局,離島港湾部,管理課,令和07年07月18日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,使用料及賃借料,令和7年度土地賃借料の支払いについて,"225,141 "
港湾局,離島港湾部,管理課,令和07年07月18日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,使用料及賃借料,令和7年度土地賃借料の支払いについて,"182,352 "
港湾局,離島港湾部,管理課,令和07年07月22日,一般会計,港湾費,島しょ等港湾整備費,漁港整備費,工事請負費,令和６年度八重根漁港-5.5M岸壁改良工事,"6,241,417 "
港湾局,離島港湾部,管理課,令和07年07月22日,一般会計,港湾費,島しょ等港湾整備費,漁港整備費,工事請負費,令和６年度八重根漁港-5.5M岸壁改良工事,"41,040,583 "
港湾局,離島港湾部,管理課,令和07年07月22日,一般会計,港湾費,島しょ等港湾整備費,海岸保全施設整備費,工事請負費,令和6年度三池港海岸離岸堤（潜堤）建設工事,"120,899,000 "
港湾局,離島港湾部,管理課,令和07年07月23日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,委託料,令和7年度御蔵島港道路（西）護岸ほか測量,"2,200,000 "
港湾局,離島港湾部,管理課,令和07年07月23日,一般会計,港湾費,島しょ等港湾整備費,漁港整備費,委託料,令和６年度式根島地区外4地区事業計画等検討調査委託,"37,950,000 "
港湾局,離島港湾部,管理課,令和07年07月23日,一般会計,港湾費,港湾管理費,管理費,負担金補助及交付金,令和７年度東京都漁港漁場協会会費の支払いについて,"490,000 "
港湾局,離島港湾部,管理課,令和07年07月23日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,需用費　一般需用費,複写サービスに関する契約の支払(令和７年６月分),"11,396 "
港湾局,離島港湾部,管理課,令和07年07月23日,一般会計,港湾費,島しょ等港湾整備費,漁港整備費,需用費　一般需用費,複写サービスに関する契約の支払(令和７年６月分),"14,652 "
港湾局,離島港湾部,管理課,令和07年07月23日,一般会計,港湾費,島しょ等港湾整備費,海岸保全施設整備費,需用費　一般需用費,複写サービスに関する契約の支払(令和７年６月分),"7,326 "
港湾局,離島港湾部,管理課,令和07年07月23日,一般会計,港湾費,島しょ等港湾整備費,空港整備費,需用費　一般需用費,複写サービスに関する契約の支払(令和７年６月分),"7,326 "
港湾局,離島港湾部,管理課,令和07年07月23日,一般会計,港湾費,島しょ等港湾整備費,管理費,負担金補助及交付金,令和７年度特定有人国境離島地域運賃補助金概算払,"14,576,454 "
港湾局,離島港湾部,管理課,令和07年07月23日,一般会計,港湾費,東京港整備費,港湾施設運営費,役務費,Seatrade Europe 2025への出展に係る経費の資金前渡,"1,586,504 "
港湾局,離島港湾部,管理課,令和07年07月23日,一般会計,港湾費,島しょ等港湾整備費,施設運営費,役務費,Seatrade Europe 2025への出展に係る経費の資金前渡,"396,626 "
港湾局,離島港湾部,管理課,令和07年07月23日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,需用費　一般需用費,複写サービス(カラー・モノクロ)に関する契約の支払,"29,948 "
港湾局,離島港湾部,管理課,令和07年07月23日,一般会計,港湾費,島しょ等港湾整備費,漁港整備費,需用費　一般需用費,複写サービス(カラー・モノクロ)に関する契約の支払,"38,505 "
港湾局,離島港湾部,管理課,令和07年07月23日,一般会計,港湾費,島しょ等港湾整備費,海岸保全施設整備費,需用費　一般需用費,複写サービス(カラー・モノクロ)に関する契約の支払,"19,252 "
港湾局,離島港湾部,管理課,令和07年07月23日,一般会計,港湾費,島しょ等港湾整備費,空港整備費,需用費　一般需用費,複写サービス(カラー・モノクロ)に関する契約の支払,"19,252 "
港湾局,離島港湾部,管理課,令和07年07月23日,一般会計,港湾費,島しょ等港湾整備費,漁港整備費,旅費　普通旅費,近接地外旅費の支出について(4/21-23)確定払,"331,577 "
港湾局,離島港湾部,管理課,令和07年07月23日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,旅費　普通旅費,近接地外旅費の支出について(5/13-14)確定払,"195,294 "
港湾局,離島港湾部,管理課,令和07年07月23日,一般会計,港湾費,島しょ等港湾整備費,管理費,需用費　一般需用費,雑誌の購読（基礎工外４点）の支払いについて,"22,815 "
港湾局,離島港湾部,管理課,令和07年07月24日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,使用料及賃借料,令和7年度土地賃借料の支払いについて,"267,564 "
港湾局,離島港湾部,管理課,令和07年07月24日,一般会計,港湾費,島しょ等港湾整備費,管理費,負担金補助及交付金,令和７年度離島航空路線補助金概算払,"24,487,864 "
港湾局,離島港湾部,管理課,令和07年07月25日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,委託料,令和6年度青ヶ島護岸(防波)(東)及び埋立しゅん功測量,"2,388,000 "
港湾局,離島港湾部,管理課,令和07年07月25日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,工事請負費,令和6年度元町港日除け雨除け施設（第一期）新築工事,"89,692,264 "
港湾局,離島港湾部,管理課,令和07年07月25日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,工事請負費,令和6年度元町港日除け雨除け施設（第一期）新築工事,"5,007,736 "
港湾局,離島港湾部,管理課,令和07年07月25日,一般会計,港湾費,島しょ等港湾整備費,港湾整備費,工事請負費,令和6年度波浮港防波堤（東）建設工事,"189,195,250 "
港湾局,離島港湾部,管理課,令和07年07月28日,一般会計,港湾費,島しょ等港湾整備費,管理費,役務費,Wi-Fiルーターに係る使用料の支出(令和7年6月分),"46,599 "
港湾局,離島港湾部,管理課,令和07年07月29日,一般会計,港湾費,島しょ等港湾整備費,空港整備費,使用料及賃借料,チケットによるタクシー料金の支払い(令和7年6月分),"10,293 "
港湾局,離島港湾部,管理課,令和07年07月29日,一般会計,港湾費,島しょ等港湾整備費,施設運営費,役務費,約定履行費用保険の契約,"4,145,454 "
